code,name,name_kana,prefecture_code
"01101","札幌市中央区","サッポロシチュウオウク","01"
"01102","札幌市北区","サッポロシキタク","01"
"01103","札幌市東区","サッポロシヒガシク","01"
"01104","札幌市白石区","サッポロシシロイシク","01"
"01105","札幌市豊平区","サッポロシトヨヒラク","01"
"01106","札幌市南区","サッポロシミナミク","01"
"01107","札幌市西区","サッポロシニシク","01"
"01108","札幌市厚別区","サッポロシアツベツク","01"
"01109","札幌市手稲区","サッポロシテイネク","01"
"01110","札幌市清田区","サッポロシキヨタク","01"
"01202","函館市","ハコダテシ","01"
"01203","小樽市","オタルシ","01"
"01204","旭川市","アサヒカワシ","01"
"01205","室蘭市","ムロランシ","01"
"01206","釧路市","クシロシ","01"
"01207","帯広市","オビヒロシ","01"
"01208","北見市","キタミシ","01"
"01209","夕張市","ユウバリシ","01"
"01210","岩見沢市","イワミザワシ","01"
"01211","網走市","アバシリシ","01"
"01212","留萌市","ルモイシ","01"
"01213","苫小牧市","トマコマイシ","01"
"01214","稚内市","ワッカナイシ","01"
"01215","美唄市","ビバイシ","01"
"01216","芦別市","アシベツシ","01"
"01217","江別市","エベツシ","01"
"01218","赤平市","アカビラシ","01"
"01219","紋別市","モンベツシ","01"
"01220","士別市","シベツシ","01"
"01221","名寄市","ナヨロシ","01"
"01222","三笠市","ミカサシ","01"
"01223","根室市","ネムロシ","01"
"01224","千歳市","チトセシ","01"
"01225","滝川市","タキカワシ","01"
"01226","砂川市","スナガワシ","01"
"01227","歌志内市","ウタシナイシ","01"
"01228","深川市","フカガワシ","01"
"01229","富良野市","フラノシ","01"
"01230","登別市","ノボリベツシ","01"
"01231","恵庭市","エニワシ","01"
"01233","伊達市","ダテシ","01"
"01234","北広島市","キタヒロシマシ","01"
"01235","石狩市","イシカリシ","01"
"01236","北斗市","ホクトシ","01"
"01303","石狩郡当別町","イシカリグントウベツチョウ","01"
"01304","石狩郡新篠津村","イシカリグンシンシノツムラ","01"
"01331","松前郡松前町","マツマエグンマツマエチョウ","01"
"01332","松前郡福島町","マツマエグンフクシマチョウ","01"
"01333","上磯郡知内町","カミイソグンシリウチチョウ","01"
"01334","上磯郡木古内町","カミイソグンキコナイチョウ","01"
"01337","亀田郡七飯町","カメダグンナナエチョウ","01"
"01343","茅部郡鹿部町","カヤベグンシカベチョウ","01"
"01345","茅部郡森町","カヤベグンモリマチ","01"
"01346","二海郡八雲町","フタミグンヤクモチョウ","01"
"01347","山越郡長万部町","ヤマコシグンオシャマンベチョウ","01"
"01361","檜山郡江差町","ヒヤマグンエサシチョウ","01"
"01362","檜山郡上ノ国町","ヒヤマグンカミノクニチョウ","01"
"01363","檜山郡厚沢部町","ヒヤマグンアッサブチョウ","01"
"01364","爾志郡乙部町","ニシグンオトベチョウ","01"
"01367","奥尻郡奥尻町","オクシリグンオクシリチョウ","01"
"01370","瀬棚郡今金町","セタナグンイマカネチョウ","01"
"01371","久遠郡せたな町","クドウグンセタナチョウ","01"
"01391","島牧郡島牧村","シママキグンシママキムラ","01"
"01392","寿都郡寿都町","スッツグンスッツチョウ","01"
"01393","寿都郡黒松内町","スッツグンクロマツナイチョウ","01"
"01394","磯谷郡蘭越町","イソヤグンランコシチョウ","01"
"01395","虻田郡ニセコ町","アブタグンニセコチョウ","01"
"01396","虻田郡真狩村","アブタグンマッカリムラ","01"
"01397","虻田郡留寿都村","アブタグンルスツムラ","01"
"01398","虻田郡喜茂別町","アブタグンキモベツチョウ","01"
"01399","虻田郡京極町","アブタグンキョウゴクチョウ","01"
"01400","虻田郡倶知安町","アブタグンクッチャンチョウ","01"
"01401","岩内郡共和町","イワナイグンキョウワチョウ","01"
"01402","岩内郡岩内町","イワナイグンイワナイチョウ","01"
"01403","古宇郡泊村","フルウグントマリムラ","01"
"01404","古宇郡神恵内村","フルウグンカモエナイムラ","01"
"01405","積丹郡積丹町","シャコタングンシャコタンチョウ","01"
"01406","古平郡古平町","フルビラグンフルビラチョウ","01"
"01407","余市郡仁木町","ヨイチグンニキチョウ","01"
"01408","余市郡余市町","ヨイチグンヨイチチョウ","01"
"01409","余市郡赤井川村","ヨイチグンアカイガワムラ","01"
"01423","空知郡南幌町","ソラチグンナンポロチョウ","01"
"01424","空知郡奈井江町","ソラチグンナイエチョウ","01"
"01425","空知郡上砂川町","ソラチグンカミスナガワチョウ","01"
"01427","夕張郡由仁町","ユウバリグンユニチョウ","01"
"01428","夕張郡長沼町","ユウバリグンナガヌマチョウ","01"
"01429","夕張郡栗山町","ユウバリグンクリヤマチョウ","01"
"01430","樺戸郡月形町","カバトグンツキガタチョウ","01"
"01431","樺戸郡浦臼町","カバトグンウラウスチョウ","01"
"01432","樺戸郡新十津川町","カバトグンシントツカワチョウ","01"
"01433","雨竜郡妹背牛町","ウリュウグンモセウシチョウ","01"
"01434","雨竜郡秩父別町","ウリュウグンチップベツチョウ","01"
"01436","雨竜郡雨竜町","ウリュウグンウリュウチョウ","01"
"01437","雨竜郡北竜町","ウリュウグンホクリュウチョウ","01"
"01438","雨竜郡沼田町","ウリュウグンヌマタチョウ","01"
"01452","上川郡鷹栖町","カミカワグンタカスチョウ","01"
"01453","上川郡東神楽町","カミカワグンヒガシカグラチョウ","01"
"01454","上川郡当麻町","カミカワグントウマチョウ","01"
"01455","上川郡比布町","カミカワグンピップチョウ","01"
"01456","上川郡愛別町","カミカワグンアイベツチョウ","01"
"01457","上川郡上川町","カミカワグンカミカワチョウ","01"
"01458","上川郡東川町","カミカワグンヒガシカワチョウ","01"
"01459","上川郡美瑛町","カミカワグンビエイチョウ","01"
"01460","空知郡上富良野町","ソラチグンカミフラノチョウ","01"
"01461","空知郡中富良野町","ソラチグンナカフラノチョウ","01"
"01462","空知郡南富良野町","ソラチグンミナミフラノチョウ","01"
"01463","勇払郡占冠村","ユウフツグンシムカップムラ","01"
"01464","上川郡和寒町","カミカワグンワッサムチョウ","01"
"01465","上川郡剣淵町","カミカワグンケンブチチョウ","01"
"01468","上川郡下川町","カミカワグンシモカワチョウ","01"
"01469","中川郡美深町","ナカガワグンビフカチョウ","01"
"01470","中川郡音威子府村","ナカガワグンオトイネップムラ","01"
"01471","中川郡中川町","ナカガワグンナカガワチョウ","01"
"01472","雨竜郡幌加内町","ウリュウグンホロカナイチョウ","01"
"01481","増毛郡増毛町","マシケグンマシケチョウ","01"
"01482","留萌郡小平町","ルモイグンオビラチョウ","01"
"01483","苫前郡苫前町","トママエグントママエチョウ","01"
"01484","苫前郡羽幌町","トママエグンハボロチョウ","01"
"01485","苫前郡初山別村","トママエグンショサンベツムラ","01"
"01486","天塩郡遠別町","テシオグンエンベツチョウ","01"
"01487","天塩郡天塩町","テシオグンテシオチョウ","01"
"01511","宗谷郡猿払村","ソウヤグンサルフツムラ","01"
"01512","枝幸郡浜頓別町","エサシグンハマトンベツチョウ","01"
"01513","枝幸郡中頓別町","エサシグンナカトンベツチョウ","01"
"01514","枝幸郡枝幸町","エサシグンエサシチョウ","01"
"01516","天塩郡豊富町","テシオグントヨトミチョウ","01"
"01517","礼文郡礼文町","レブングンレブンチョウ","01"
"01518","利尻郡利尻町","リシリグンリシリチョウ","01"
"01519","利尻郡利尻富士町","リシリグンリシリフジチョウ","01"
"01520","天塩郡幌延町","テシオグンホロノベチョウ","01"
"01543","網走郡美幌町","アバシリグンビホロチョウ","01"
"01544","網走郡津別町","アバシリグンツベツチョウ","01"
"01545","斜里郡斜里町","シャリグンシャリチョウ","01"
"01546","斜里郡清里町","シャリグンキヨサトチョウ","01"
"01547","斜里郡小清水町","シャリグンコシミズチョウ","01"
"01549","常呂郡訓子府町","トコログンクンネップチョウ","01"
"01550","常呂郡置戸町","トコログンオケトチョウ","01"
"01552","常呂郡佐呂間町","トコログンサロマチョウ","01"
"01555","紋別郡遠軽町","モンベツグンエンガルチョウ","01"
"01559","紋別郡湧別町","モンベツグンユウベツチョウ","01"
"01560","紋別郡滝上町","モンベツグンタキノウエチョウ","01"
"01561","紋別郡興部町","モンベツグンオコッペチョウ","01"
"01562","紋別郡西興部村","モンベツグンニシオコッペムラ","01"
"01563","紋別郡雄武町","モンベツグンオウムチョウ","01"
"01564","網走郡大空町","アバシリグンオオゾラチョウ","01"
"01571","虻田郡豊浦町","アブタグントヨウラチョウ","01"
"01575","有珠郡壮瞥町","ウスグンソウベツチョウ","01"
"01578","白老郡白老町","シラオイグンシラオイチョウ","01"
"01581","勇払郡厚真町","ユウフツグンアツマチョウ","01"
"01584","虻田郡洞爺湖町","アブタグントウヤコチョウ","01"
"01585","勇払郡安平町","ユウフツグンアビラチョウ","01"
"01586","勇払郡むかわ町","ユウフツグンムカワチョウ","01"
"01601","沙流郡日高町","サルグンヒダカチョウ","01"
"01602","沙流郡平取町","サルグンビラトリチョウ","01"
"01604","新冠郡新冠町","ニイカップグンニイカップチョウ","01"
"01607","浦河郡浦河町","ウラカワグンウラカワチョウ","01"
"01608","様似郡様似町","サマニグンサマニチョウ","01"
"01609","幌泉郡えりも町","ホロイズミグンエリモチョウ","01"
"01610","日高郡新ひだか町","ヒダカグンシンヒダカチョウ","01"
"01631","河東郡音更町","カトウグンオトフケチョウ","01"
"01632","河東郡士幌町","カトウグンシホロチョウ","01"
"01633","河東郡上士幌町","カトウグンカミシホロチョウ","01"
"01634","河東郡鹿追町","カトウグンシカオイチョウ","01"
"01635","上川郡新得町","カミカワグンシントクチョウ","01"
"01636","上川郡清水町","カミカワグンシミズチョウ","01"
"01637","河西郡芽室町","カサイグンメムロチョウ","01"
"01638","河西郡中札内村","カサイグンナカサツナイムラ","01"
"01639","河西郡更別村","カサイグンサラベツムラ","01"
"01641","広尾郡大樹町","ヒロオグンタイキチョウ","01"
"01642","広尾郡広尾町","ヒロオグンヒロオチョウ","01"
"01643","中川郡幕別町","ナカガワグンマクベツチョウ","01"
"01644","中川郡池田町","ナカガワグンイケダチョウ","01"
"01645","中川郡豊頃町","ナカガワグントヨコロチョウ","01"
"01646","中川郡本別町","ナカガワグンホンベツチョウ","01"
"01647","足寄郡足寄町","アショログンアショロチョウ","01"
"01648","足寄郡陸別町","アショログンリクベツチョウ","01"
"01649","十勝郡浦幌町","トカチグンウラホロチョウ","01"
"01661","釧路郡釧路町","クシログンクシロチョウ","01"
"01662","厚岸郡厚岸町","アッケシグンアッケシチョウ","01"
"01663","厚岸郡浜中町","アッケシグンハマナカチョウ","01"
"01664","川上郡標茶町","カワカミグンシベチャチョウ","01"
"01665","川上郡弟子屈町","カワカミグンテシカガチョウ","01"
"01667","阿寒郡鶴居村","アカングンツルイムラ","01"
"01668","白糠郡白糠町","シラヌカグンシラヌカチョウ","01"
"01691","野付郡別海町","ノツケグンベツカイチョウ","01"
"01692","標津郡中標津町","シベツグンナカシベツチョウ","01"
"01693","標津郡標津町","シベツグンシベツチョウ","01"
"01694","目梨郡羅臼町","メナシグンラウスチョウ","01"
"02201","青森市","アオモリシ","02"
"02202","弘前市","ヒロサキシ","02"
"02203","八戸市","ハチノヘシ","02"
"02204","黒石市","クロイシシ","02"
"02205","五所川原市","ゴショガワラシ","02"
"02206","十和田市","トワダシ","02"
"02207","三沢市","ミサワシ","02"
"02208","むつ市","ムツシ","02"
"02209","つがる市","ツガルシ","02"
"02210","平川市","ヒラカワシ","02"
"02301","東津軽郡平内町","ヒガシツガルグンヒラナイマチ","02"
"02303","東津軽郡今別町","ヒガシツガルグンイマベツマチ","02"
"02304","東津軽郡蓬田村","ヒガシツガルグンヨモギタムラ","02"
"02307","東津軽郡外ヶ浜町","ヒガシツガルグンソトガハママチ","02"
"02321","西津軽郡鰺ヶ沢町","ニシツガルグンアジガサワマチ","02"
"02323","西津軽郡深浦町","ニシツガルグンフカウラマチ","02"
"02343","中津軽郡西目屋村","ナカツガルグンニシメヤムラ","02"
"02361","南津軽郡藤崎町","ミナミツガルグンフジサキマチ","02"
"02362","南津軽郡大鰐町","ミナミツガルグンオオワニマチ","02"
"02367","南津軽郡田舎館村","ミナミツガルグンイナカダテムラ","02"
"02381","北津軽郡板柳町","キタツガルグンイタヤナギマチ","02"
"02384","北津軽郡鶴田町","キタツガルグンツルタマチ","02"
"02387","北津軽郡中泊町","キタツガルグンナカドマリマチ","02"
"02401","上北郡野辺地町","カミキタグンノヘジマチ","02"
"02402","上北郡七戸町","カミキタグンシチノヘマチ","02"
"02405","上北郡六戸町","カミキタグンロクノヘマチ","02"
"02406","上北郡横浜町","カミキタグンヨコハママチ","02"
"02408","上北郡東北町","カミキタグントウホクマチ","02"
"02411","上北郡六ヶ所村","カミキタグンロッカショムラ","02"
"02412","上北郡おいらせ町","カミキタグンオイラセチョウ","02"
"02423","下北郡大間町","シモキタグンオオママチ","02"
"02424","下北郡東通村","シモキタグンヒガシドオリムラ","02"
"02425","下北郡風間浦村","シモキタグンカザマウラムラ","02"
"02426","下北郡佐井村","シモキタグンサイムラ","02"
"02441","三戸郡三戸町","サンノヘグンサンノヘマチ","02"
"02442","三戸郡五戸町","サンノヘグンゴノヘマチ","02"
"02443","三戸郡田子町","サンノヘグンタッコマチ","02"
"02445","三戸郡南部町","サンノヘグンナンブチョウ","02"
"02446","三戸郡階上町","サンノヘグンハシカミチョウ","02"
"02450","三戸郡新郷村","サンノヘグンシンゴウムラ","02"
"03201","盛岡市","モリオカシ","03"
"03202","宮古市","ミヤコシ","03"
"03203","大船渡市","オオフナトシ","03"
"03205","花巻市","ハナマキシ","03"
"03206","北上市","キタカミシ","03"
"03207","久慈市","クジシ","03"
"03208","遠野市","トオノシ","03"
"03209","一関市","イチノセキシ","03"
"03210","陸前高田市","リクゼンタカタシ","03"
"03211","釜石市","カマイシシ","03"
"03213","二戸市","ニノヘシ","03"
"03214","八幡平市","ハチマンタイシ","03"
"03215","奥州市","オウシュウシ","03"
"03216","滝沢市","タキザワシ","03"
"03301","岩手郡雫石町","イワテグンシズクイシチョウ","03"
"03302","岩手郡葛巻町","イワテグンクズマキマチ","03"
"03303","岩手郡岩手町","イワテグンイワテマチ","03"
"03321","紫波郡紫波町","シワグンシワチョウ","03"
"03322","紫波郡矢巾町","シワグンヤハバチョウ","03"
"03366","和賀郡西和賀町","ワガグンニシワガマチ","03"
"03381","胆沢郡金ケ崎町","イサワグンカネガサキチョウ","03"
"03402","西磐井郡平泉町","ニシイワイグンヒライズミチョウ","03"
"03441","気仙郡住田町","ケセングンスミタチョウ","03"
"03461","上閉伊郡大槌町","カミヘイグンオオツチチョウ","03"
"03482","下閉伊郡山田町","シモヘイグンヤマダマチ","03"
"03483","下閉伊郡岩泉町","シモヘイグンイワイズミチョウ","03"
"03484","下閉伊郡田野畑村","シモヘイグンタノハタムラ","03"
"03485","下閉伊郡普代村","シモヘイグンフダイムラ","03"
"03501","九戸郡軽米町","クノヘグンカルマイマチ","03"
"03503","九戸郡野田村","クノヘグンノダムラ","03"
"03506","九戸郡九戸村","クノヘグンクノヘムラ","03"
"03507","九戸郡洋野町","クノヘグンヒロノチョウ","03"
"03524","二戸郡一戸町","ニノヘグンイチノヘマチ","03"
"04101","仙台市青葉区","センダイシアオバク","04"
"04102","仙台市宮城野区","センダイシミヤギノク","04"
"04103","仙台市若林区","センダイシワカバヤシク","04"
"04104","仙台市太白区","センダイシタイハクク","04"
"04105","仙台市泉区","センダイシイズミク","04"
"04202","石巻市","イシノマキシ","04"
"04203","塩竈市","シオガマシ","04"
"04205","気仙沼市","ケセンヌマシ","04"
"04206","白石市","シロイシシ","04"
"04207","名取市","ナトリシ","04"
"04208","角田市","カクダシ","04"
"04209","多賀城市","タガジョウシ","04"
"04211","岩沼市","イワヌマシ","04"
"04212","登米市","トメシ","04"
"04213","栗原市","クリハラシ","04"
"04214","東松島市","ヒガシマツシマシ","04"
"04215","大崎市","オオサキシ","04"
"04216","富谷市","トミヤシ","04"
"04301","刈田郡蔵王町","カッタグンザオウマチ","04"
"04302","刈田郡七ヶ宿町","カッタグンシチカシュクマチ","04"
"04321","柴田郡大河原町","シバタグンオオガワラマチ","04"
"04322","柴田郡村田町","シバタグンムラタマチ","04"
"04323","柴田郡柴田町","シバタグンシバタマチ","04"
"04324","柴田郡川崎町","シバタグンカワサキマチ","04"
"04341","伊具郡丸森町","イググンマルモリマチ","04"
"04361","亘理郡亘理町","ワタリグンワタリチョウ","04"
"04362","亘理郡山元町","ワタリグンヤマモトチョウ","04"
"04401","宮城郡松島町","ミヤギグンマツシママチ","04"
"04404","宮城郡七ヶ浜町","ミヤギグンシチガハママチ","04"
"04406","宮城郡利府町","ミヤギグンリフチョウ","04"
"04421","黒川郡大和町","クロカワグンタイワチョウ","04"
"04422","黒川郡大郷町","クロカワグンオオサトチョウ","04"
"04424","黒川郡大衡村","クロカワグンオオヒラムラ","04"
"04444","加美郡色麻町","カミグンシカマチョウ","04"
"04445","加美郡加美町","カミグンカミマチ","04"
"04501","遠田郡涌谷町","トオダグンワクヤチョウ","04"
"04505","遠田郡美里町","トオダグンミサトマチ","04"
"04581","牡鹿郡女川町","オシカグンオナガワチョウ","04"
"04606","本吉郡南三陸町","モトヨシグンミナミサンリクチョウ","04"
"05201","秋田市","アキタシ","05"
"05202","能代市","ノシロシ","05"
"05203","横手市","ヨコテシ","05"
"05204","大館市","オオダテシ","05"
"05206","男鹿市","オガシ","05"
"05207","湯沢市","ユザワシ","05"
"05209","鹿角市","カヅノシ","05"
"05210","由利本荘市","ユリホンジョウシ","05"
"05211","潟上市","カタガミシ","05"
"05212","大仙市","ダイセンシ","05"
"05213","北秋田市","キタアキタシ","05"
"05214","にかほ市","ニカホシ","05"
"05215","仙北市","センボクシ","05"
"05303","鹿角郡小坂町","カヅノグンコサカマチ","05"
"05327","北秋田郡上小阿仁村","キタアキタグンカミコアニムラ","05"
"05346","山本郡藤里町","ヤマモトグンフジサトマチ","05"
"05348","山本郡三種町","ヤマモトグンミタネチョウ","05"
"05349","山本郡八峰町","ヤマモトグンハッポウチョウ","05"
"05361","南秋田郡五城目町","ミナミアキタグンゴジョウメマチ","05"
"05363","南秋田郡八郎潟町","ミナミアキタグンハチロウガタマチ","05"
"05366","南秋田郡井川町","ミナミアキタグンイカワマチ","05"
"05368","南秋田郡大潟村","ミナミアキタグンオオガタムラ","05"
"05434","仙北郡美郷町","センボクグンミサトチョウ","05"
"05463","雄勝郡羽後町","オガチグンウゴマチ","05"
"05464","雄勝郡東成瀬村","オガチグンヒガシナルセムラ","05"
"06201","山形市","ヤマガタシ","06"
"06202","米沢市","ヨネザワシ","06"
"06203","鶴岡市","ツルオカシ","06"
"06204","酒田市","サカタシ","06"
"06205","新庄市","シンジョウシ","06"
"06206","寒河江市","サガエシ","06"
"06207","上山市","カミノヤマシ","06"
"06208","村山市","ムラヤマシ","06"
"06209","長井市","ナガイシ","06"
"06210","天童市","テンドウシ","06"
"06211","東根市","ヒガシネシ","06"
"06212","尾花沢市","オバナザワシ","06"
"06213","南陽市","ナンヨウシ","06"
"06301","東村山郡山辺町","ヒガシムラヤマグンヤマノベマチ","06"
"06302","東村山郡中山町","ヒガシムラヤマグンナカヤママチ","06"
"06321","西村山郡河北町","ニシムラヤマグンカホクチョウ","06"
"06322","西村山郡西川町","ニシムラヤマグンニシカワマチ","06"
"06323","西村山郡朝日町","ニシムラヤマグンアサヒマチ","06"
"06324","西村山郡大江町","ニシムラヤマグンオオエマチ","06"
"06341","北村山郡大石田町","キタムラヤマグンオオイシダマチ","06"
"06361","最上郡金山町","モガミグンカネヤママチ","06"
"06362","最上郡最上町","モガミグンモガミマチ","06"
"06363","最上郡舟形町","モガミグンフナガタマチ","06"
"06364","最上郡真室川町","モガミグンマムロガワマチ","06"
"06365","最上郡大蔵村","モガミグンオオクラムラ","06"
"06366","最上郡鮭川村","モガミグンサケガワムラ","06"
"06367","最上郡戸沢村","モガミグントザワムラ","06"
"06381","東置賜郡高畠町","ヒガシオキタマグンタカハタマチ","06"
"06382","東置賜郡川西町","ヒガシオキタマグンカワニシマチ","06"
"06401","西置賜郡小国町","ニシオキタマグンオグニマチ","06"
"06402","西置賜郡白鷹町","ニシオキタマグンシラタカマチ","06"
"06403","西置賜郡飯豊町","ニシオキタマグンイイデマチ","06"
"06426","東田川郡三川町","ヒガシタガワグンミカワマチ","06"
"06428","東田川郡庄内町","ヒガシタガワグンショウナイマチ","06"
"06461","飽海郡遊佐町","アクミグンユザマチ","06"
"07201","福島市","フクシマシ","07"
"07202","会津若松市","アイヅワカマツシ","07"
"07203","郡山市","コオリヤマシ","07"
"07204","いわき市","イワキシ","07"
"07205","白河市","シラカワシ","07"
"07207","須賀川市","スカガワシ","07"
"07208","喜多方市","キタカタシ","07"
"07209","相馬市","ソウマシ","07"
"07210","二本松市","ニホンマツシ","07"
"07211","田村市","タムラシ","07"
"07212","南相馬市","ミナミソウマシ","07"
"07213","伊達市","ダテシ","07"
"07214","本宮市","モトミヤシ","07"
"07301","伊達郡桑折町","ダテグンコオリマチ","07"
"07303","伊達郡国見町","ダテグンクニミマチ","07"
"07308","伊達郡川俣町","ダテグンカワマタマチ","07"
"07322","安達郡大玉村","アダチグンオオタマムラ","07"
"07342","岩瀬郡鏡石町","イワセグンカガミイシマチ","07"
"07344","岩瀬郡天栄村","イワセグンテンエイムラ","07"
"07362","南会津郡下郷町","ミナミアイヅグンシモゴウマチ","07"
"07364","南会津郡檜枝岐村","ミナミアイヅグンヒノエマタムラ","07"
"07367","南会津郡只見町","ミナミアイヅグンタダミマチ","07"
"07368","南会津郡南会津町","ミナミアイヅグンミナミアイヅマチ","07"
"07402","耶麻郡北塩原村","ヤマグンキタシオバラムラ","07"
"07405","耶麻郡西会津町","ヤマグンニシアイヅマチ","07"
"07407","耶麻郡磐梯町","ヤマグンバンダイマチ","07"
"07408","耶麻郡猪苗代町","ヤマグンイナワシロマチ","07"
"07421","河沼郡会津坂下町","カワヌマグンアイヅバンゲマチ","07"
"07422","河沼郡湯川村","カワヌマグンユガワムラ","07"
"07423","河沼郡柳津町","カワヌマグンヤナイヅマチ","07"
"07444","大沼郡三島町","オオヌマグンミシママチ","07"
"07445","大沼郡金山町","オオヌマグンカネヤママチ","07"
"07446","大沼郡昭和村","オオヌマグンショウワムラ","07"
"07447","大沼郡会津美里町","オオヌマグンアイヅミサトマチ","07"
"07461","西白河郡西郷村","ニシシラカワグンニシゴウムラ","07"
"07464","西白河郡泉崎村","ニシシラカワグンイズミザキムラ","07"
"07465","西白河郡中島村","ニシシラカワグンナカジマムラ","07"
"07466","西白河郡矢吹町","ニシシラカワグンヤブキマチ","07"
"07481","東白川郡棚倉町","ヒガシシラカワグンタナグラマチ","07"
"07482","東白川郡矢祭町","ヒガシシラカワグンヤマツリマチ","07"
"07483","東白川郡塙町","ヒガシシラカワグンハナワマチ","07"
"07484","東白川郡鮫川村","ヒガシシラカワグンサメガワムラ","07"
"07501","石川郡石川町","イシカワグンイシカワマチ","07"
"07502","石川郡玉川村","イシカワグンタマカワムラ","07"
"07503","石川郡平田村","イシカワグンヒラタムラ","07"
"07504","石川郡浅川町","イシカワグンアサカワマチ","07"
"07505","石川郡古殿町","イシカワグンフルドノマチ","07"
"07521","田村郡三春町","タムラグンミハルマチ","07"
"07522","田村郡小野町","タムラグンオノマチ","07"
"07541","双葉郡広野町","フタバグンヒロノマチ","07"
"07542","双葉郡楢葉町","フタバグンナラハマチ","07"
"07543","双葉郡富岡町","フタバグントミオカマチ","07"
"07544","双葉郡川内村","フタバグンカワウチムラ","07"
"07545","双葉郡大熊町","フタバグンオオクママチ","07"
"07546","双葉郡双葉町","フタバグンフタバマチ","07"
"07547","双葉郡浪江町","フタバグンナミエマチ","07"
"07548","双葉郡葛尾村","フタバグンカツラオムラ","07"
"07561","相馬郡新地町","ソウマグンシンチマチ","07"
"07564","相馬郡飯舘村","ソウマグンイイタテムラ","07"
"08201","水戸市","ミトシ","08"
"08202","日立市","ヒタチシ","08"
"08203","土浦市","ツチウラシ","08"
"08204","古河市","コガシ","08"
"08205","石岡市","イシオカシ","08"
"08207","結城市","ユウキシ","08"
"08208","龍ケ崎市","リュウガサキシ","08"
"08210","下妻市","シモツマシ","08"
"08211","常総市","ジョウソウシ","08"
"08212","常陸太田市","ヒタチオオタシ","08"
"08214","高萩市","タカハギシ","08"
"08215","北茨城市","キタイバラキシ","08"
"08216","笠間市","カサマシ","08"
"08217","取手市","トリデシ","08"
"08219","牛久市","ウシクシ","08"
"08220","つくば市","ツクバシ","08"
"08221","ひたちなか市","ヒタチナカシ","08"
"08222","鹿嶋市","カシマシ","08"
"08223","潮来市","イタコシ","08"
"08224","守谷市","モリヤシ","08"
"08225","常陸大宮市","ヒタチオオミヤシ","08"
"08226","那珂市","ナカシ","08"
"08227","筑西市","チクセイシ","08"
"08228","坂東市","バンドウシ","08"
"08229","稲敷市","イナシキシ","08"
"08230","かすみがうら市","カスミガウラシ","08"
"08231","桜川市","サクラガワシ","08"
"08232","神栖市","カミスシ","08"
"08233","行方市","ナメガタシ","08"
"08234","鉾田市","ホコタシ","08"
"08235","つくばみらい市","ツクバミライシ","08"
"08236","小美玉市","オミタマシ","08"
"08302","東茨城郡茨城町","ヒガシイバラキグンイバラキマチ","08"
"08309","東茨城郡大洗町","ヒガシイバラキグンオオアライマチ","08"
"08310","東茨城郡城里町","ヒガシイバラキグンシロサトマチ","08"
"08341","那珂郡東海村","ナカグントウカイムラ","08"
"08364","久慈郡大子町","クジグンダイゴマチ","08"
"08442","稲敷郡美浦村","イナシキグンミホムラ","08"
"08443","稲敷郡阿見町","イナシキグンアミマチ","08"
"08447","稲敷郡河内町","イナシキグンカワチマチ","08"
"08521","結城郡八千代町","ユウキグンヤチヨマチ","08"
"08542","猿島郡五霞町","サシマグンゴカマチ","08"
"08546","猿島郡境町","サシマグンサカイマチ","08"
"08564","北相馬郡利根町","キタソウマグントネマチ","08"
"09201","宇都宮市","ウツノミヤシ","09"
"09202","足利市","アシカガシ","09"
"09203","栃木市","トチギシ","09"
"09204","佐野市","サノシ","09"
"09205","鹿沼市","カヌマシ","09"
"09206","日光市","ニッコウシ","09"
"09208","小山市","オヤマシ","09"
"09209","真岡市","モオカシ","09"
"09210","大田原市","オオタワラシ","09"
"09211","矢板市","ヤイタシ","09"
"09213","那須塩原市","ナスシオバラシ","09"
"09214","さくら市","サクラシ","09"
"09215","那須烏山市","ナスカラスヤマシ","09"
"09216","下野市","シモツケシ","09"
"09301","河内郡上三川町","カワチグンカミノカワマチ","09"
"09342","芳賀郡益子町","ハガグンマシコマチ","09"
"09343","芳賀郡茂木町","ハガグンモテギマチ","09"
"09344","芳賀郡市貝町","ハガグンイチカイマチ","09"
"09345","芳賀郡芳賀町","ハガグンハガマチ","09"
"09361","下都賀郡壬生町","シモツガグンミブマチ","09"
"09364","下都賀郡野木町","シモツガグンノギマチ","09"
"09384","塩谷郡塩谷町","シオヤグンシオヤマチ","09"
"09386","塩谷郡高根沢町","シオヤグンタカネザワマチ","09"
"09407","那須郡那須町","ナスグンナスマチ","09"
"09411","那須郡那珂川町","ナスグンナカガワマチ","09"
"10201","前橋市","マエバシシ","10"
"10202","高崎市","タカサキシ","10"
"10203","桐生市","キリュウシ","10"
"10204","伊勢崎市","イセサキシ","10"
"10205","太田市","オオタシ","10"
"10206","沼田市","ヌマタシ","10"
"10207","館林市","タテバヤシシ","10"
"10208","渋川市","シブカワシ","10"
"10209","藤岡市","フジオカシ","10"
"10210","富岡市","トミオカシ","10"
"10211","安中市","アンナカシ","10"
"10212","みどり市","ミドリシ","10"
"10344","北群馬郡榛東村","キタグンマグンシントウムラ","10"
"10345","北群馬郡吉岡町","キタグンマグンヨシオカマチ","10"
"10366","多野郡上野村","タノグンウエノムラ","10"
"10367","多野郡神流町","タノグンカンナマチ","10"
"10382","甘楽郡下仁田町","カンラグンシモニタマチ","10"
